Drug,Cell,IC50
118994,LOXIMVI,1.15413211434425
681644,HOP_62,0.895508737122301
26980,ACHN,1.04822575434702
724998,NCI_H522,-0.102241332454222
681634,RPMI_8226,0.313892348850258
3053,RPMI_8226,0.78649379410183
312887,NCI_H23,0.605478687253832
747856,NCI_H460,1.90061047244893
45388,MDA_MB_231,-0.136965496685139
637037,HS578T,0.938570343613573
71261,OVCAR_5,-0.128055752994206
26271,HCC_2998,-0.23263530165963
368390,HCT_116,1.04278206807705
710270,LOXIMVI,0.470371043325969
6396,RXF_393,-0.254931843552136
111533,SK_MEL_2,-1.19818596228466
301739,SK_OV_3,0.196511918759555
762,OVCAR_8,-1.10286944367896
301739,TK_10,-1.133381160114
256942,MOLT_4,2.04715293144176
623017,NCI_H23,0.592835851839261
740521,KM12,-0.150467090406871
754771,ACHN,-0.315158140036401
329680,SNB_19,-0.109029803774212
526598,UACC_62,0.935808354175306
610458,NCI_H23,0.603435713079267
656889,OVCAR_5,-1.17530538510869
3053,SN12C,0.0810163917043068
606499,HCC_2998,-0.934571040741998
736202,HCT_15,-0.811981532225341
758251,UACC_62,0.285887591457186
629971,DU_145,0.96681145711592
25154,SNB_75,-0.215355147299709
694501,SW_620,-0.102119609409449
24559,MCF7,0.359529974374324
369395,CAKI_1,0.641223752104211
681643,SK_OV_3,0.328676487326114
139105,SF_295,0.41779719486921
279836,SNB_75,0.92808992976132
758667,SW_620,0.147258679749718
295499,IGROV1,-1.35633085048581
759614,OVCAR_5,-0.317389220196677
681645,NCI_H322M,-1.16651503602051
606172,MDA_MB_231,-1.46128359904875
100880,DU_145,0.93510253553347
759614,LOXIMVI,1.54988933467773
104800,HS578T,-1.48469774537008
308847,EKVX,-1.35486555601901
681640,TK_10,-1.69748615731196
45388,NCI_ADR_RES,-0.247393565364343
606173,M14,0.0028947435438471
789797,NCI_H23,1.68104377146893
768112,HCT_116,0.567442283609861
637651,UO_31,-1.62856488448057
755880,NCI_H522,0.191253318323673
267469,UACC_257,-0.334470903515159
610458,COLO205,-1.00204223864627
374551,OVCAR_4,-0.176625301208394
107392,HS578T,-2.61833825873403
329680,HCT_15,-0.705556030204433
135758,CCRF_CEM,1.14618546506556
681633,HOP_62,0.891945073731803
767125,OVCAR_8,-0.694223500539556
702294,SF_268,-1.12529085423142
118994,PC_3,-0.502904608313022
760764,OVCAR_5,-1.53963510499753
279836,SK_OV_3,0.498507263651803
681637,NCI_H226,0.35361806939183
79037,IGROV1,-0.373129308205049
184692,HOP_92,-1.09966539507216
755985,NCI_H322M,-0.17469871597253
124463,UO_31,0.945733078334997
132483,OVCAR_5,0.206470341996124
681634,MOLT_4,0.798540541793573
681637,HOP_62,0.930037085587367
154948,MALME_3M,0.0233116329504107
85998,CCRF_CEM,-0.194991471023793
759195,SF_295,0.246744685842364
610457,TK_10,-2.47307850557697
784722,BT_549,-0.292343652593536
681639,MALME_3M,-0.858158913633745
349174,HCT_116,-0.182182585368168
77213,HOP_92,6.28014134834903
343499,RXF_393,-0.670821993699033
134033,NCI_ADR_RES,0.661563232772652
14229,MDA_N,-0.178951746449456
163501,SNB_19,0.180138017387681
354258,TK_10,0.892187979461659
267469,NCI_H23,0.115465021007537
639186,MCF7,-0.0368307235926426
765775,M14,0.874181945018932
368390,OVCAR_5,-1.25384309041471
156303,EKVX,-1.00805514274887
329680,MDA_MB_231,-0.721764107852043
308847,SR,0.279784632023441
9706,LOXIMVI,0.520271859074306
760419,SK_OV_3,-0.367887798035213
303812,OVCAR_8,0.695707041372848
682298,A549,0.379500226371797
56410,IGROV1,-0.838473336821879
755841,UO_31,-1.23415362066463
344007,COLO205,-0.381640871834219
681640,MDA_MB_435,-0.399161131791792
758251,SW_620,0.252958699573693
702294,HS578T,0.374110791165734
105014,SK_MEL_2,-1.39855203992745
301739,NCI_H23,-0.0588285657310416
141549,HCT_15,-0.459350070478512
637037,UACC_257,-2.88831625402345
138783,MDA_MB_231,0.406067532540202
681640,NCI_H322M,-0.696162055021325
349174,CCRF_CEM,1.04070498621395
256927,SNB_75,-1.03748037795099
736493,OVCAR_4,-1.25507383903374
122819,OVCAR_5,-0.776336257165348
694501,SF_539,0.521506230550404
95678,RXF_393,1.53172146281686
268242,HCT_116,1.35014373834201
681642,A549,-0.0338532925507879
95678,HCT_15,0.0273210320585339
71851,UO_31,-0.0028164883034803
154948,SF_268,0.0951757118977135
276382,SF_295,1.34938668359239
295500,RXF_393,0.0033488728564251
312887,OVCAR_4,-0.979130928076403
759614,NCI_H23,0.0793913284966348
629971,SK_MEL_2,-1.12056942043455
758255,HT29,-0.401301933019688
681645,PC_3,-0.653520781704262
132483,UACC_257,-0.194830687820267
758230,CCRF_CEM,0.716870321467715
27640,SK_MEL_28,-0.399732477516337
73754,HS578T,-0.797089192990365
698037,BT_549,-0.625518024523199
32065,MDA_N,-0.703132730189098
51143,MCF7,0.872479299957627
637037,OVCAR_3,-1.84678059782037
681633,UO_31,0.311684757028095
719276,BT_549,0.111337604183145
752840,MCF7,0.899892910464638
757036,MDA_MB_231,-1.83355284515111
638066,NCI_H23,0.505146918211921
627505,SNB_75,1.29987953491214
312887,MDA_MB_435,0.558650369877366
681639,OVCAR_8,0.49678555077027
26980,HOP_62,1.35748280094902
132483,HCT_116,1.16420696216587
269148,NCI_H226,0.255686998809868
107392,HT29,-0.63482438024482
682298,K_562,-0.361526783376394
606986,A549,0.746507533860437
154948,HS578T,-1.00549663297512
178248,HOP_92,0.429969049770285
344007,NCI_H322M,-1.47861472639034
169780,HCC_2998,-0.629586650855927
637651,M14,-0.976589071873994
134033,SNB_19,0.303938475721232
683557,SF_539,0.970607094790708
643833,HS578T,-2.06027627178028
326231,SR,0.807884525057016
681645,MDA_MB_435,-0.475130265704331
736198,CAKI_1,1.09204167965639
94600,TK_10,-2.02011207759453
104800,MDA_N,0.058433130657815
656889,DU_145,-1.17530538510869
314622,MCF7,1.38979009511123
758251,COLO205,0.778054013839487
736202,OVCAR_8,-0.452342563800547
38721,NCI_H322M,-0.0874656940523602
758671,SF_295,-0.609384572003949
264137,MCF7,-0.139799554964185
740,SK_MEL_2,-1.92963284483052
256927,NCI_H322M,0.120507351868986
301739,HCC_2998,-0.651867560299152
753686,BT_549,0.653180113297447
63984,UACC_257,-1.26171026551045
758251,MALME_3M,0.0652298166919065
737518,SF_539,0.896349504804055
63878,OVCAR_8,0.653244264024291
627168,NCI_H522,-0.210143455185083
603071,LOXIMVI,0.931620553635589
752,MCF7,0.475295508017271
740645,UACC_257,-1.26075747963319
109724,SK_OV_3,-0.94014862127732
167780,SR,1.37368274674899
296934,EKVX,-1.41193952746415
343499,CAKI_1,1.03395131427542
681642,U251,0.880294322955475
79037,A549,-0.558138648019019
758255,TK_10,0.345348086722774
118994,HCC_2998,-0.551838788436045
760419,NCI_H522,2.3263902542536
759155,RXF_393,-0.138087489116127
85998,NCI_H460,0.0513970928097533
740521,HOP_92,-0.370258904249246
627168,HCT_15,-0.106493166631626
755384,MCF7,1.90379469238663
135758,BT_549,-1.17040427284392
627505,HCT_116,-0.0065699683029303
71261,A498,-0.767702629287255
107392,SNB_19,-0.24178049352266
629971,A549,0.12843651406733
755880,K_562,-0.647665161190791
682298,SR,2.31198938613736
725776,HOP_92,-1.56938266530319
14229,MDA_MB_435,0.114948846095761
616348,NCI_ADR_RES,-0.951835165473053
182986,OVCAR_4,-0.401808748345571
328410,786_0,1.03337168331752
603076,SK_OV_3,-0.326720369974112
363812,NCI_H23,-0.0098647044179346
374551,MDA_MB_435,0.170311189384087
301739,OVCAR_5,-0.89807126832827
85998,KM12,-0.193756367959683
218321,NCI_H522,-0.165360328697314
681645,HCT_15,-1.05191176135203
752,MDA_N,0.269663378391195
303812,HS578T,-1.20547045726571
366140,UO_31,-0.0236610821494632
758255,UO_31,-1.19150586083654
352122,MCF7,0.653325198982713
606985,MALME_3M,-0.918734964269766
266046,ACHN,0.0417382394691106
682298,UO_31,0.86338094418262
681633,TK_10,-1.87667454457802
758230,A498,0.540247872125347
619232,MDA_N,-0.731326713649513
85998,SF_539,-0.193756367959683
606170,SF_539,-0.199937259390646
734294,OVCAR_5,-1.01154869398997
355644,OVCAR_3,-1.01830332906324
295499,NCI_H322M,-0.833001205624975
610459,HCC_2998,-0.934334405447365
105014,HS578T,-1.77225264471705
681637,SK_MEL_5,0.297749079275934
606170,COLO205,-0.199937259390646
148958,SW_620,-0.261440413863888
606170,OVCAR_5,-0.199937259390646
708298,MOLT_4,0.590507950079153
363812,A549,0.591381838132821
256439,SR,0.3045525314139
752,T47D,-0.0586193916251621
609699,SK_OV_3,0.354200757234862
329680,LOXIMVI,0.15834658349872
89201,HCT_15,0.95894964070501
303812,T47D,-0.551058769659431
77213,A549,-0.214839502486776
618939,MDA_N,-0.53099701216724
118218,HCT_116,0.251119164738824
169780,HCT_15,0.238592873043743
132483,RPMI_8226,-1.54773068166868
314622,ACHN,1.45626587962825
182986,MALME_3M,-0.515712239506469
759614,HL_60,0.0803566298059849
606170,SF_295,-0.199937259390646
19893,HCT_15,0.68501679724934
613327,TK_10,-1.38796494350902
603076,MALME_3M,-0.616173712875893
784722,UO_31,-1.2201228956642
683556,NCI_H226,0.638271915902369
167780,BT_549,-0.293201028362348
755841,A549,0.331203960070466
765396,COLO205,-0.788973886519847
758230,NCI_H226,0.62247230360852
759195,SF_539,0.377051164549856
34462,OVCAR_3,-0.863520181860513
740,HCT_15,0.663227768915517
758251,BT_549,-2.09213373151882
725776,OVCAR_5,-0.228583163186231
681641,DU_145,0.713892535792273
606170,SK_MEL_28,-0.199937259390646
643833,MOLT_4,1.82648722741801
740268,SF_295,0.570728755498507
107124,KM12,-0.813368608704863
3053,OVCAR_8,0.106017042507851
681640,PC_3,-0.45108791833566
740521,LOXIMVI,0.484252018352618
759195,HT29,-0.27141218062133
94600,T47D,0.417325764669734
71851,OVCAR_4,-0.128798459185886
757087,OVCAR_3,-0.203555479261222
268242,COLO205,-0.32438968626456
681635,HCT_15,-0.9743267526533
719276,MOLT_4,-0.306142166162797
107392,OVCAR_4,-0.0593209341631841
71795,HCC_2998,-0.0352025395969832
249910,HCC_2998,-1.30906370270512
71261,DU_145,0.794096464198275
759878,IGROV1,-1.1122265884621
266046,SF_539,-0.582082680443059
737518,SN12C,0.898898674896367
637651,T47D,0.281583597105515
125066,NCI_H322M,-1.07822195865564
105132,COLO205,-1.31228306062038
132313,EKVX,-0.860019301070357
19893,HCT_116,0.870064379099198
100880,MCF7,0.770624598162719
118218,MALME_3M,-0.267877012796214
139105,RXF_393,-0.838679215552735
610458,MDA_N,-0.688341565133268
71261,HCT_116,0.697454983748564
79037,PC_3,-0.526769374662009
267469,HOP_92,0.0080377296702778
145668,OVCAR_4,-2.06657565749522
352299,OVCAR_4,-0.186363302579334
343499,NCI_ADR_RES,-1.36816561806275
256927,NCI_H460,1.5039649635245
107124,IGROV1,-1.45992373877938
758667,OVCAR_5,-1.23430474496033
1895,UACC_257,-0.628314922904985
303812,TK_10,-1.30428869981727
169780,EKVX,-0.12719032552202
603071,UACC_62,0.95223201580259
374551,CAKI_1,-0.0771803474086146
256942,NCI_H460,1.91588929617174
623017,SNB_75,-1.04867207109947
326231,HL_60,1.9263532703693
606986,K_562,-0.106864239491748
698037,A549,0.651825558134192
772992,OVCAR_4,0.0618813589639973
603074,CCRF_CEM,1.17568357394899
610456,MDA_MB_435,-0.53328721763851
754230,HS578T,-2.55046715259375
363812,CCRF_CEM,1.05466321596714
610459,SK_MEL_28,-1.5561404388326
249910,SNB_75,0.575584818481121
354258,LOXIMVI,0.98014567061401
702294,A498,1.6286180965074
633782,SW_620,-0.599267396168227
368390,UACC_62,0.827149256000771
737518,U251,0.948795189760119
127716,EKVX,-0.360316728045465
783107,UACC_257,-1.8889659191015
249910,EKVX,-1.52636355915468
268242,T47D,-0.554148099380764
295500,A498,-0.186201391723484
734294,SK_MEL_28,-0.837777401467895
153353,SF_268,0.114949335078765
71795,NCI_ADR_RES,0.467573846328282
709237,CAKI_1,0.924596930319877
107124,SK_MEL_2,-1.31425553361213
79037,MDA_MB_231,-1.00187018213876
609699,HL_60,0.699359655469885
706744,NCI_H23,1.27172215498242
609699,HOP_62,0.938387247940954
338947,SNB_75,1.21022797840773
267469,HS578T,-0.521859068004489
758251,SF_268,-0.741312254128543
606497,OVCAR_5,-0.570217400983405
118218,DU_145,0.415603607365013
610457,HOP_62,0.945593876404728
613327,K_562,-0.103550370437039
368390,NCI_ADR_RES,-0.247397912634977
104800,OVCAR_4,-1.07988821714501
276382,NCI_H460,1.61301550743659
772992,K_562,-1.25204423173515
132483,T47D,-1.5505109006255
755841,NCI_ADR_RES,-5.81691620156395
526598,SW_620,0.0264479051024947
760764,NCI_ADR_RES,-0.841020192367511
63878,A498,-0.186990616129175
724998,CAKI_1,1.45850919121169
143020,SNB_19,0.125343252324203
724998,T47D,-1.04902554959208
163501,NCI_H226,0.529855500514896
681637,CAKI_1,0.514818587174417
606499,K_562,-0.276805951698459
295499,NCI_H23,0.655839736327816
118994,MDA_MB_231,1.14491742698447
681643,HOP_92,0.0999361540086549
357704,NCI_H23,0.363203034355034
71851,A549,-0.424798681425897
326231,OVCAR_3,-0.422905472861094
374551,SNB_75,-0.289487956237432
758671,NCI_H23,0.872452507199058
365798,HT29,-0.714748561604466
681641,UO_31,-0.0683147747019323
603074,HCT_15,-0.743952155350849
63984,OVCAR_4,-1.26171026551045
366140,CAKI_1,-0.100026195652991
681641,U251,1.12212030315953
295500,CAKI_1,0.81638047923371
757036,SK_OV_3,0.0677973747703829
740645,HL_60,-0.373374128419087
8806,COLO205,-0.474732470646178
784722,A549,0.786202036569577
169780,HS578T,-0.562257693541243
681645,A498,0.0858613319065539
354258,CCRF_CEM,0.775443599137693
709237,SNB_75,0.924596930319877
409962,HCT_15,0.0699565376515619
606869,KM12,-0.3880016257143
618939,SK_OV_3,-0.224167822662634
1390,786_0,0.0911971226544475
279836,NCI_H226,1.10376389858043
154948,U251,0.625997458878374
355644,MDA_MB_231,-0.896942921375837
681632,M14,-0.120598595224892
758251,SF_295,0.784209860096639
603071,SNB_19,0.786742555877131
643833,HCC_2998,-0.478357179605805
343499,SNB_75,0.114754984402547
95382,SK_MEL_28,-1.05958215501782
673596,KM12,-0.855217431724021
683556,HOP_62,1.03795053097696
338947,SF_268,1.47626156005313
681639,RXF_393,-0.305774395777301
141540,HT29,-0.822203126611413
747856,SR,2.10124223313339
85998,786_0,6.22394895117295
357704,SF_295,0.844646749336484
349174,RXF_393,-0.428772267384922
627168,SNB_19,-0.239710436110794
364830,SNB_75,0.355033223337264
164011,MDA_MB_231,-0.924152931673092
756660,HOP_62,0.142728636655967
619232,IGROV1,-0.854249397508754
95466,K_562,-0.0177115179210421
606986,A498,0.327573004775798
374551,HL_60,1.74930176200068
637651,HT29,-0.462940109543948
756660,A549,-0.357433573471836
740268,COLO205,-0.813752911734231
267469,NCI_H226,0.206663684941596
638066,OVCAR_3,-0.358550466708524
606498,UACC_62,1.04603287687046
784722,SK_OV_3,-0.56749186751793
218321,EKVX,0.181873625467738
295499,K_562,0.0142839443132452
301739,HT29,-0.795227550395897
681633,K_562,0.0919103912733456
740,KM12,0.504895642897931
27640,T47D,-0.673568019676099
25154,SK_MEL_28,-0.479589666372274
606986,EKVX,-1.1887015462024
783107,BT_549,-1.81276949333846
134679,HOP_92,-1.3350049591748
706744,HOP_92,-0.837452568655839
326231,OVCAR_8,-0.453322812395272
603071,A498,-0.671193040921106
758255,OVCAR_8,0.0372837237582367
789797,HOP_62,1.58880881089116
784722,CAKI_1,-1.26522129310306
246131,HL_60,0.986182203840211
616348,TK_10,-0.443390796059002
610458,EKVX,-1.24560251106986
791785,NCI_H460,1.48034301464619
728073,SK_MEL_28,-1.05640466351788
752,DU_145,0.50779833873439
681633,SF_295,0.447293359005279
268242,SF_268,-0.306396791706366
683558,OVCAR_4,-1.02836897659565
681642,SF_268,1.08026563793925
708298,SF_539,0.705305677881251
3053,CCRF_CEM,0.446994690378424
772992,ACHN,0.739790786632436
735037,IGROV1,0.111206700362376
606173,NCI_H23,0.388387200394963
697887,BT_549,-0.420205159355687
9706,SK_MEL_28,-0.813073499111353
734294,CCRF_CEM,1.37429118776673
111533,OVCAR_8,0.139877654234719
269148,UACC_257,-1.58960785183521
755985,OVCAR_8,-0.17469871597253
329680,UACC_62,0.923542104372008
349174,UO_31,-1.41259230841785
754365,NCI_H23,-0.163456541491793
45388,EKVX,-0.833971776755726
124463,NCI_H522,0.221808214710371
702294,SNB_75,1.27361466757132
314622,SK_MEL_5,0.431582033848926
83142,NCI_H23,0.388492746413323
758612,HOP_92,1.10878218125662
681638,SF_539,1.40509229491312
301739,DU_145,0.307868380625779
747856,IGROV1,-0.205096923311844
708298,U251,0.705305677881251
791785,HS578T,-1.1713253473079
706744,SK_MEL_2,-1.66601438857433
629971,UACC_62,0.873820261825256
143020,SF_539,0.526462478503769
758671,HCT_15,-0.419013559056936
673596,LOXIMVI,0.709226028284497
374028,NCI_H460,1.53935778015273
329680,NCI_H522,-0.0641929339433097
758612,BT_549,-0.492904300036127
752,SNB_75,-0.114051484231487
326231,BT_549,-0.486227402592173
82151,SK_OV_3,-0.438903655562585
784722,SK_MEL_2,-0.585969244762132
681640,OVCAR_3,-1.11517519032598
683558,SF_268,0.93987000448546
755985,HCT_116,-0.17469871597253
126771,EKVX,-1.01119486371068
758612,K_562,-1.06102306179977
34462,UACC_257,-0.545038997362123
757348,MOLT_4,0.462818190985805
143095,PC_3,0.361453255090257
145668,UACC_257,-0.788439137330711
374551,SF_539,1.77725266828428
613327,DU_145,0.28680606899158
352122,UACC_62,0.727340227434625
697912,OVCAR_3,-0.65969256276622
719627,SK_MEL_28,-0.0202790046095535
295501,HOP_92,-0.601848229097208
264137,BT_549,-0.073454965431289
369395,CCRF_CEM,0.641223752104211
95678,A498,0.161617039909416
109724,OVCAR_8,0.0207968915617614
754230,NCI_H23,0.222501577557813
27640,CAKI_1,0.444460566226937
702294,UO_31,-1.57101847586665
218321,NCI_H322M,-0.1752111200945
366140,EKVX,-1.71994300139542
755880,SK_MEL_28,-0.917413415469319
758667,UACC_257,-0.551848985462565
256927,SW_620,0.366048869560394
279836,U251,1.05403319302809
606498,A498,-0.379171117099255
603074,A549,0.485796696495224
111533,MDA_N,-0.730297367583067
63878,UACC_257,-0.692858751766878
759857,KM12,-1.28602573942709
610458,MCF7,1.12521891914816
758251,LOXIMVI,0.713299559659595
95382,SNB_19,0.507610476557097
758612,ACHN,1.87091290183313
757348,T47D,0.303240548795819
27640,OVCAR_4,-1.53540457299185
124463,SNB_19,0.494638914653688
619232,HCT_15,-0.970150059519946
721517,NCI_H460,-0.921740073112086
683558,SK_OV_3,-0.545920817808832
83142,SW_620,0.653976491420965
276382,HCT_116,0.795642573513677
314622,UACC_62,1.1873185650408
698037,786_0,2.09452665191208
126771,SK_MEL_2,-0.634240965637289
754230,KM12,0.40363781161264
8806,NCI_H460,1.52151467627808
638066,HOP_62,0.776861471811851
102627,SF_539,-0.17173859324594
681635,HCT_116,0.384459550812348
63878,MDA_MB_231,-0.770505085418869
759857,NCI_ADR_RES,1.20414453853354
756660,UO_31,0.915129192910953
295499,MDA_MB_435,-0.566260232229134
352122,SK_OV_3,-1.74280113127144
38721,NCI_ADR_RES,0.280262945997238
94600,SNB_19,0.774306309426329
606985,SN12C,0.724263902419067
295499,OVCAR_8,0.227858396214773
759614,A549,-1.33839794893641
24559,TK_10,-0.62173203894698
734294,HCT_15,-0.783956092800914
337766,786_0,0.0240629395627512
762,ACHN,1.79722653871769
681644,NCI_H226,0.552886271190001
134679,CAKI_1,1.2162362597097
728073,KM12,-0.662876357850593
107392,NCI_H460,-0.318803782039977
141540,HS578T,-0.193072851891764
673596,HCC_2998,-0.290334446224709
673596,A549,-0.134633884596211
681639,MDA_MB_435,-0.529352718075663
95441,OVCAR_4,-1.27663288584789
100880,HOP_62,0.961538560310571
603071,UO_31,0.795564906458706
256439,OVCAR_8,0.270413157892519
224131,NCI_H522,-0.80559618318984
34462,SK_MEL_5,-0.377550356302494
754366,BT_549,-3.82047518011616
755985,ACHN,-0.17469871597253
295499,OVCAR_4,-1.38264835020129
606497,MALME_3M,-0.929110967778027
719276,OVCAR_5,-0.306142166162797
606497,SK_MEL_5,0.0493907827216461
606869,UACC_62,0.494499721903503
637037,SK_OV_3,0.71054902252443
314622,SK_MEL_2,-0.389705051860084
603076,KM12,-0.86303722591979
681637,COLO205,-1.50036641460024
1895,786_0,0.596104078918415
374028,MCF7,0.941104624063042
697912,DU_145,0.902926977988391
637651,UACC_257,-0.221911065171721
368390,U251,0.667486139454278
352299,SK_MEL_2,-0.371851136904721
610458,HCC_2998,-1.01092723153084
256927,HOP_62,-0.554288928579211
606173,SK_MEL_5,0.102602388525908
702294,K_562,-1.03551734714023
606869,HS578T,-0.75418297966083
343499,UO_31,-0.576681949679515
3053,SF_295,-0.0880470642310586
266046,SW_620,1.85953696206534
758255,COLO205,-1.14803173431029
295501,EKVX,-2.56179281287404
609699,SNB_75,0.670389091057368
610456,HL_60,0.852767601961895
755384,HCC_2998,1.6296569608043
758671,MALME_3M,0.400934899094209
95678,SF_295,0.539722735661543
27640,PC_3,0.519539409272592
789797,A549,1.25161802962324
134679,SF_295,0.848771033803092
755880,ACHN,0.991039822823798
759155,NCI_H522,0.574575391949964
271674,KM12,-0.653763580103274
526598,SK_MEL_5,0.832249269320497
143020,A549,-0.0707366143564598
71851,SW_620,-0.426002661493325
279836,OVCAR_5,-0.32872358870339
629971,MDA_MB_231,-2.1295491157404
126771,SK_OV_3,-0.966018711226189
126771,UO_31,-0.609608870449192
308847,SK_MEL_2,-0.101803875078168
683558,RPMI_8226,-0.329569597890945
757087,OVCAR_5,-0.898364729199976
6396,MDA_N,-0.447640402623916
374028,CCRF_CEM,1.64312365213864
279836,DU_145,0.552242791700292
755985,A498,-0.17469871597253
603076,OVCAR_3,-0.838012032992788
613327,UACC_62,0.424107002747694
756660,UACC_257,-0.787181719201433
702294,TK_10,1.10960814362585
354646,HT29,0.939232767484063
610458,OVCAR_4,-1.40030157817488
758230,OVCAR_4,-2.09290604350945
287459,SN12C,-0.0149283721753922
681644,DU_145,0.974270025562859
338947,MALME_3M,-0.721531840760198
354258,K_562,1.12405084626249
63878,UO_31,0.172854679373289
295501,SK_MEL_2,-2.47625697498618
610457,SNB_75,0.399508242883711
606985,MOLT_4,0.952513089105733
45388,SF_539,-0.36483447035425
768593,TK_10,0.265058576219105
143020,ACHN,0.0859356176242202
102627,OVCAR_8,-0.490400960691332
266046,TK_10,-1.2761274639791
276382,MDA_MB_231,-1.21765787941153
143095,MDA_MB_435,-0.235290903746251
681633,OVCAR_4,-1.23253532435514
606172,SF_268,1.12709371759466
264137,SN12C,1.4977562269892
639174,UACC_257,-0.589217285914637
526598,OVCAR_5,-0.835429971537133
102627,HCT_15,-0.354109374275048
249992,MDA_MB_231,-0.999462954254073
105014,A498,-0.180728032587107
709237,COLO205,-1.79459025413158
735037,M14,0.917870567489241
752840,HT29,-0.0982246009580289
629971,IGROV1,-1.17773813572495
38721,NCI_H226,-0.21974644358394
132313,SNB_75,0.195883831034616
673596,MALME_3M,-0.200928965091995
772992,M14,-0.810470510821681
138783,KM12,-0.679408536561306
736624,HCT_116,0.558829606811283
279836,HOP_92,0.24528241165883
32065,MDA_MB_435,-0.709860733701526
145668,KM12,-1.15480725521927
3053,RXF_393,-0.0746938191085824
224131,OVCAR_4,-0.734656572053794
709237,OVCAR_8,-0.145299888232331
107124,UO_31,0.313355143499512
355644,DU_145,0.685567283046132
95382,ACHN,0.966128542839681
753686,SR,0.714483239851396
681632,SF_295,0.289700785756148
303812,EKVX,-0.652026001695642
135758,MCF7,1.0512029822621
107392,SF_268,0.863540139971944
104800,RPMI_8226,0.406252276033505
719627,HL_60,0.427899452625868
172112,SNB_75,-0.336695609550748
351710,SNB_19,1.09973193518947
138783,SF_295,0.637973349049317
154948,SK_MEL_5,0.524316385503956
629971,MCF7,1.02111949753685
767125,MDA_MB_231,-0.694223500539556
610458,SR,2.28983459411227
637651,SK_OV_3,-0.833281057342218
355644,SK_MEL_5,0.323457959041416
246131,SK_MEL_2,-0.68539803281277
629971,OVCAR_5,-0.842827031251585
83142,SF_539,-0.008383230342286
681643,A549,-0.274809118805008
637651,SK_MEL_5,-0.0253134728797955
637651,NCI_H226,1.28209059250707
673596,ACHN,0.709226028284497
698037,SK_MEL_28,-0.625518024523199
759857,SR,0.400889651327045
736198,SK_OV_3,-0.0090446404615142
681641,CCRF_CEM,1.26277940733361
681633,U251,0.824063630885824
8806,M14,0.13789299821011
27640,KM12,-1.22895738583879
638066,OVCAR_8,0.767625407708366
374551,SF_268,-0.0962430832520443
610457,RXF_393,-0.298193327652464
638066,NCI_H522,0.444666113175078
95441,MDA_MB_435,-0.0124007184119737
107124,HOP_62,0.963884474204974
352299,RXF_393,-0.0865535234654793
156303,TK_10,-0.141006439863804
673596,NCI_H23,0.709226028284497
757098,ACHN,1.42712825782892
759614,HCT_15,0.0222359571430139
768593,UACC_62,-0.394732297487381
765775,HT29,0.070496992007224
264137,PC_3,-1.03240370424684
759155,A498,0.247855664234602
606173,OVCAR_3,-0.16768795321894
344007,CCRF_CEM,1.86621857359591
141549,COLO205,-0.281263791210914
63878,OVCAR_5,-0.267914584225646
683555,SF_268,0.820872675593519
753686,RPMI_8226,0.484035125289052
752,HCC_2998,0.217216211255266
526598,ACHN,-0.12139715271316
79037,HCT_15,0.474633344167095
756660,RXF_393,-0.303066381427249
765775,NCI_ADR_RES,0.63766006305331
754230,A498,-1.10256422983353
754771,COLO205,0.743904955463144
634724,COLO205,-1.38669687220626
760764,OVCAR_3,-1.24737688751775
256942,NCI_H226,1.42941854752211
1895,IGROV1,-0.54359947889335
174121,MDA_N,0.705412696720713
639186,SR,1.57817859869179
111533,A549,0.139438619399001
355644,KM12,-0.471638133909349
56410,PC_3,-0.967281121952471
681640,HS578T,-1.72280007748177
740,TK_10,-1.64194191027578
169780,SNB_19,-0.428759926517019
82151,OVCAR_8,0.289082304256838
287459,MDA_MB_231,-1.53372084197733
755841,UACC_257,0.331203960070466
616348,SF_295,0.807265653263446
369395,NCI_ADR_RES,0.641223752104211
754230,786_0,0.345338692926698
354646,SK_MEL_2,-0.530932325840357
174121,RPMI_8226,0.381209481892682
639174,SK_MEL_2,-0.954490367099398
82151,RXF_393,-0.441228957111737
606986,UACC_62,0.683262445045169
63984,MOLT_4,-1.26171026551045
719627,NCI_H23,0.0522619745851972
638066,OVCAR_5,-1.06868953953041
71261,NCI_H322M,-1.15179028969864
681641,CAKI_1,0.536683505495549
167780,MCF7,0.3231494614279
295499,UO_31,-0.207911997236198
610459,UO_31,0.373011648838255
758230,NCI_H460,0.955772794471169
755985,IGROV1,-0.17469871597253
683556,NCI_H23,0.924214182522534
134679,MDA_N,-1.13702373079251
603074,CAKI_1,0.887293864344466
125066,SNB_19,-0.451530436331027
9706,U251,0.328330800011411
301739,SF_268,0.450027623800044
613327,RPMI_8226,-0.241303394986989
256439,SK_MEL_28,-1.11880857710654
736198,OVCAR_3,-1.13769382895473
308847,SF_268,-0.222190963264591
264137,MDA_MB_435,-1.2891332817341
683555,ACHN,1.08614032181157
143020,U251,0.491540836354483
139105,NCI_ADR_RES,-2.05566476215669
102627,U251,0.121734035031414
141540,OVCAR_3,-1.09796835904433
344007,HCC_2998,-0.810145529949185
698037,OVCAR_5,-0.625518024523199
756717,U251,0.644593046107332
619232,CCRF_CEM,1.96576550312618
249992,KM12,-0.703339533264194
768112,SN12C,0.567442283609861
303812,SNB_19,-0.610061160362019
606172,U251,0.643575525947485
169780,NCI_H522,0.83078253053294
